@relation  texture
@attribute A1 real[-1.45,0.774]
@attribute A2 real[-1.2,0.33]
@attribute A3 real[-1.31,0.344]
@attribute A4 real[-1.11,0.588]
@attribute A5 real[-1.053,0.439]
@attribute A6 real[-1.003,0.452]
@attribute A7 real[-1.208,0.525]
@attribute A8 real[-1.08,0.398]
@attribute A9 real[-1.057,0.437]
@attribute A10 real[-1.258,0.355]
@attribute A11 real[-1.45,0.774]
@attribute A12 real[-1.083,0.372]
@attribute A13 real[-1.119,0.635]
@attribute A14 real[-1.018,0.157]
@attribute A15 real[-0.943,0.164]
@attribute A16 real[-0.994,0.036]
@attribute A17 real[-1.172,0.02]
@attribute A18 real[-1.017,0.115]
@attribute A19 real[-1.004,0.083]
@attribute A20 real[-1.18,0.439]
@attribute A21 real[-1.45,0.774]
@attribute A22 real[-1.228,0.596]
@attribute A23 real[-1.341,0.446]
@attribute A24 real[-1.177,0.688]
@attribute A25 real[-1.137,0.41]
@attribute A26 real[-1.11,0.373]
@attribute A27 real[-1.239,0.612]
@attribute A28 real[-1.154,0.422]
@attribute A29 real[-1.132,0.392]
@attribute A30 real[-1.422,0.472]
@attribute A31 real[-1.45,0.774]
@attribute A32 real[-1.179,0.565]
@attribute A33 real[-1.147,0.675]
@attribute A34 real[-1.123,0.313]
@attribute A35 real[-1.015,0.34]
@attribute A36 real[-1.03,0.156]
@attribute A37 real[-1.253,0.09]
@attribute A38 real[-1.097,0.194]
@attribute A39 real[-1.076,0.202]
@attribute A40 real[-1.215,0.465]
@attribute Class {2,3,4,9,10,7,6,8,12,13,14}


@data
-1.049, -0.482, -0.39, -0.422, -0.362, -0.39, -0.511, -0.339, -0.332, -0.374, -1.049, -0.357, -0.113, -0.629, -0.28, -0.579, -0.518, -0.256, -0.222, -0.166, -1.049, -0.5, -1.305, -0.341, -0.498, -0.183, -0.439, -0.579, -0.45, -1.155, -1.049, -0.466, -0.757, -0.536, -0.582, -0.758, -0.716, -0.627, -0.566, -0.759, 7
-1.227, -0.595, -0.321, -0.414, -0.305, -0.261, -0.566, -0.348, -0.275, -0.298, -1.227, -0.374, -0.153, -0.611, -0.308, -0.579, -0.486, -0.26, -0.22, -0.105, -1.227, -0.545, -1.198, -0.376, -0.481, -0.177, -0.524, -0.603, -0.442, -1.149, -1.227, -0.572, -0.782, -0.567, -0.589, -0.755, -0.732, -0.642, -0.562, -0.736, 7
-1.126, -0.448, -0.29, -0.374, -0.244, -0.285, -0.521, -0.278, -0.237, -0.32, -1.126, -0.333, 0.044, -0.584, -0.238, -0.512, -0.456, -0.195, -0.157, -0.043, -1.126, -0.546, -1.203, -0.351, -0.461, -0.218, -0.471, -0.59, -0.448, -1.057, -1.126, -0.496, -0.592, -0.55, -0.502, -0.669, -0.754, -0.576, -0.508, -0.681, 7
-1.19, -0.43, -0.243, -0.297, -0.208, -0.26, -0.437, -0.281, -0.219, -0.213, -1.19, -0.306, -0.046, -0.586, -0.254, -0.532, -0.394, -0.195, -0.152, -0.0070, -1.19, -0.556, -1.181, -0.382, -0.492, -0.237, -0.505, -0.602, -0.483, -1.102, -1.19, -0.526, -0.675, -0.52, -0.52, -0.698, -0.689, -0.571, -0.488, -0.654, 7
-1.242, -0.388, -0.193, -0.26, -0.195, -0.238, -0.336, -0.225, -0.195, -0.191, -1.242, -0.28, 0.026, -0.587, -0.255, -0.516, -0.337, -0.177, -0.152, 0.05, -1.242, -0.653, -1.216, -0.457, -0.552, -0.289, -0.614, -0.676, -0.538, -1.116, -1.242, -0.591, -0.705, -0.577, -0.555, -0.683, -0.753, -0.62, -0.507, -0.665, 7
-1.225, -0.562, -0.221, -0.437, -0.297, -0.242, -0.612, -0.349, -0.251, -0.224, -1.225, -0.385, -0.141, -0.607, -0.287, -0.589, -0.502, -0.249, -0.195, -0.1, -1.225, -0.58, -1.164, -0.408, -0.497, -0.282, -0.557, -0.648, -0.533, -1.148, -1.225, -0.579, -0.706, -0.595, -0.563, -0.725, -0.746, -0.601, -0.525, -0.672, 7
-1.198, -0.447, -0.212, -0.319, -0.24, -0.257, -0.401, -0.284, -0.236, -0.216, -1.198, -0.296, 0.032, -0.611, -0.265, -0.466, -0.4, -0.195, -0.15, 0.043, -1.198, -0.628, -1.21, -0.45, -0.547, -0.294, -0.566, -0.646, -0.552, -1.113, -1.198, -0.519, -0.613, -0.521, -0.483, -0.622, -0.71, -0.559, -0.432, -0.593, 7
-1.22, -0.54, -0.218, -0.442, -0.281, -0.216, -0.631, -0.304, -0.263, -0.178, -1.22, -0.35, -0.192, -0.576, -0.288, -0.601, -0.493, -0.244, -0.216, -0.103, -1.22, -0.532, -1.133, -0.384, -0.456, -0.223, -0.559, -0.62, -0.512, -1.207, -1.22, -0.647, -0.791, -0.619, -0.603, -0.754, -0.731, -0.643, -0.559, -0.689, 7
-1.155, -0.421, -0.292, -0.29, -0.253, -0.308, -0.406, -0.287, -0.229, -0.273, -1.155, -0.301, 0.02, -0.607, -0.237, -0.498, -0.375, -0.166, -0.146, 0.026, -1.155, -0.6, -1.207, -0.373, -0.474, -0.198, -0.474, -0.589, -0.463, -1.088, -1.155, -0.514, -0.637, -0.506, -0.493, -0.668, -0.675, -0.555, -0.471, -0.639, 7
-1.108, -0.434, -0.359, -0.367, -0.293, -0.285, -0.504, -0.344, -0.313, -0.348, -1.108, -0.257, -0.146, -0.573, -0.264, -0.625, -0.441, -0.201, -0.185, -0.067, -1.108, -0.491, -1.12, -0.384, -0.474, -0.214, -0.571, -0.603, -0.522, -1.284, -1.108, -0.598, -0.789, -0.552, -0.588, -0.77, -0.658, -0.626, -0.564, -0.711, 7
-1.225, -0.483, -0.282, -0.328, -0.253, -0.297, -0.473, -0.322, -0.251, -0.26, -1.225, -0.317, -0.073, -0.599, -0.278, -0.55, -0.398, -0.214, -0.173, -0.025, -1.225, -0.606, -1.247, -0.432, -0.554, -0.254, -0.565, -0.673, -0.523, -1.161, -1.225, -0.571, -0.731, -0.556, -0.569, -0.734, -0.739, -0.628, -0.544, -0.712, 7
-1.185, -0.526, -0.378, -0.393, -0.323, -0.318, -0.522, -0.344, -0.262, -0.334, -1.185, -0.357, -0.158, -0.602, -0.307, -0.573, -0.476, -0.252, -0.21, -0.124, -1.185, -0.552, -1.205, -0.383, -0.478, -0.211, -0.51, -0.603, -0.481, -1.143, -1.185, -0.551, -0.79, -0.58, -0.587, -0.757, -0.726, -0.626, -0.56, -0.727, 7
-1.17, -0.62, -0.588, -0.528, -0.457, -0.448, -0.621, -0.454, -0.464, -0.56, -1.17, -0.43, -0.255, -0.63, -0.33, -0.649, -0.537, -0.307, -0.248, -0.234, -1.17, -0.511, -1.264, -0.357, -0.477, -0.163, -0.478, -0.579, -0.454, -1.208, -1.17, -0.566, -0.923, -0.61, -0.691, -0.839, -0.793, -0.72, -0.687, -0.892, 7
-1.166, -0.337, -0.492, -0.271, -0.269, -0.355, -0.363, -0.333, -0.29, -0.493, -1.166, -0.241, -0.119, -0.527, -0.253, -0.634, -0.346, -0.168, -0.159, -0.056, -1.166, -0.561, -1.12, -0.363, -0.434, -0.19, -0.558, -0.614, -0.516, -1.204, -1.166, -0.593, -0.883, -0.612, -0.665, -0.799, -0.766, -0.692, -0.643, -0.812, 7
-1.103, -0.492, -0.463, -0.416, -0.349, -0.359, -0.564, -0.372, -0.322, -0.468, -1.103, -0.374, -0.091, -0.591, -0.262, -0.557, -0.501, -0.23, -0.21, -0.154, -1.103, -0.521, -1.224, -0.35, -0.459, -0.179, -0.458, -0.561, -0.441, -1.111, -1.103, -0.523, -0.765, -0.568, -0.591, -0.752, -0.756, -0.65, -0.616, -0.815, 7
-1.231, -0.591, -0.392, -0.413, -0.33, -0.278, -0.56, -0.374, -0.291, -0.368, -1.231, -0.383, -0.159, -0.607, -0.314, -0.592, -0.472, -0.253, -0.224, -0.117, -1.231, -0.56, -1.219, -0.386, -0.481, -0.172, -0.528, -0.599, -0.464, -1.173, -1.231, -0.592, -0.867, -0.602, -0.648, -0.79, -0.783, -0.693, -0.622, -0.815, 7
-1.091, -0.463, -0.386, -0.378, -0.316, -0.343, -0.459, -0.3, -0.303, -0.354, -1.091, -0.332, -0.019, -0.592, -0.252, -0.555, -0.463, -0.226, -0.187, -0.129, -1.091, -0.515, -1.241, -0.313, -0.456, -0.161, -0.439, -0.569, -0.411, -1.078, -1.091, -0.441, -0.632, -0.523, -0.51, -0.714, -0.735, -0.571, -0.525, -0.721, 7
-1.176, -0.414, -0.322, -0.284, -0.249, -0.325, -0.416, -0.293, -0.256, -0.324, -1.176, -0.32, -0.055, -0.596, -0.244, -0.564, -0.372, -0.167, -0.164, -0.0070, -1.176, -0.585, -1.183, -0.337, -0.446, -0.164, -0.468, -0.601, -0.431, -1.088, -1.176, -0.57, -0.766, -0.564, -0.577, -0.744, -0.725, -0.627, -0.567, -0.737, 7
-1.172, -0.501, -0.246, -0.374, -0.279, -0.21, -0.545, -0.283, -0.231, -0.242, -1.172, -0.375, -0.013, -0.645, -0.262, -0.48, -0.459, -0.214, -0.172, 0.034, -1.172, -0.589, -1.184, -0.41, -0.493, -0.227, -0.498, -0.59, -0.451, -1.073, -1.172, -0.573, -0.638, -0.546, -0.497, -0.664, -0.693, -0.568, -0.465, -0.61, 7
-1.217, -0.379, -0.28, -0.289, -0.241, -0.261, -0.391, -0.236, -0.186, -0.286, -1.217, -0.304, 0.0020, -0.546, -0.24, -0.533, -0.386, -0.192, -0.143, -0.046, -1.217, -0.628, -1.183, -0.411, -0.492, -0.233, -0.587, -0.637, -0.491, -1.097, -1.217, -0.5, -0.552, -0.562, -0.486, -0.655, -0.743, -0.53, -0.476, -0.609, 7
-1.218, -0.513, -0.283, -0.36, -0.262, -0.278, -0.491, -0.298, -0.231, -0.269, -1.218, -0.366, -0.085, -0.583, -0.289, -0.552, -0.435, -0.239, -0.182, -0.07, -1.218, -0.573, -1.172, -0.328, -0.441, -0.193, -0.495, -0.612, -0.455, -1.088, -1.218, -0.582, -0.752, -0.594, -0.573, -0.741, -0.765, -0.631, -0.567, -0.734, 7
-1.005, -0.393, -0.47, -0.365, -0.317, -0.403, -0.529, -0.395, -0.391, -0.454, -1.005, -0.225, -0.263, -0.527, -0.316, -0.713, -0.469, -0.249, -0.239, -0.166, -1.005, -0.423, -1.031, -0.312, -0.418, -0.269, -0.521, -0.604, -0.57, -1.272, -1.005, -0.579, -0.871, -0.615, -0.688, -0.872, -0.718, -0.708, -0.666, -0.796, 7
-1.239, -0.494, -0.256, -0.338, -0.244, -0.247, -0.479, -0.286, -0.219, -0.229, -1.239, -0.329, -0.034, -0.58, -0.283, -0.537, -0.419, -0.226, -0.176, -0.04, -1.239, -0.56, -1.181, -0.348, -0.504, -0.204, -0.545, -0.669, -0.452, -1.111, -1.239, -0.572, -0.678, -0.574, -0.544, -0.71, -0.744, -0.609, -0.517, -0.674, 7
-0.969, -0.451, -0.482, -0.386, -0.336, -0.308, -0.573, -0.399, -0.357, -0.465, -0.969, -0.246, -0.293, -0.514, -0.316, -0.687, -0.531, -0.262, -0.233, -0.199, -0.969, -0.383, -1.068, -0.308, -0.432, -0.243, -0.53, -0.627, -0.587, -1.395, -0.969, -0.549, -0.881, -0.547, -0.668, -0.868, -0.664, -0.712, -0.676, -0.839, 7
-1.255, -0.433, -0.45, -0.297, -0.304, -0.324, -0.426, -0.317, -0.257, -0.432, -1.255, -0.298, -0.072, -0.591, -0.248, -0.574, -0.378, -0.173, -0.16, -0.016, -1.255, -0.63, -1.15, -0.407, -0.494, -0.245, -0.576, -0.652, -0.511, -1.131, -1.255, -0.6, -0.752, -0.564, -0.562, -0.712, -0.711, -0.604, -0.518, -0.672, 7
-1.157, -0.452, -0.296, -0.366, -0.28, -0.276, -0.54, -0.321, -0.301, -0.265, -1.157, -0.271, -0.176, -0.564, -0.258, -0.619, -0.442, -0.205, -0.185, -0.071, -1.157, -0.508, -1.148, -0.416, -0.485, -0.235, -0.544, -0.594, -0.533, -1.225, -1.157, -0.592, -0.768, -0.57, -0.576, -0.771, -0.67, -0.605, -0.547, -0.685, 7
-1.143, -0.432, -0.224, -0.341, -0.253, -0.229, -0.514, -0.276, -0.242, -0.269, -1.143, -0.315, 0.018, -0.603, -0.245, -0.521, -0.417, -0.178, -0.151, 0.02, -1.143, -0.51, -1.117, -0.352, -0.445, -0.206, -0.47, -0.529, -0.413, -1.013, -1.143, -0.533, -0.605, -0.54, -0.493, -0.669, -0.7, -0.559, -0.47, -0.615, 7
-1.158, -0.509, -0.337, -0.419, -0.315, -0.293, -0.552, -0.332, -0.296, -0.318, -1.158, -0.341, -0.226, -0.585, -0.3, -0.638, -0.499, -0.255, -0.232, -0.143, -1.158, -0.535, -1.147, -0.397, -0.462, -0.245, -0.542, -0.59, -0.527, -1.229, -1.158, -0.636, -0.874, -0.621, -0.655, -0.817, -0.758, -0.689, -0.644, -0.805, 7
-1.056, -0.413, -0.379, -0.362, -0.314, -0.312, -0.521, -0.325, -0.27, -0.343, -1.056, -0.334, -0.096, -0.58, -0.285, -0.542, -0.487, -0.24, -0.2, -0.1, -1.056, -0.531, -1.227, -0.339, -0.488, -0.242, -0.455, -0.603, -0.503, -1.15, -1.056, -0.468, -0.684, -0.508, -0.537, -0.728, -0.66, -0.579, -0.522, -0.683, 7
-1.277, -0.397, -0.343, -0.281, -0.279, -0.317, -0.428, -0.277, -0.237, -0.317, -1.277, -0.295, -0.099, -0.579, -0.265, -0.604, -0.352, -0.182, -0.183, -0.011, -1.277, -0.642, -1.102, -0.429, -0.452, -0.218, -0.621, -0.635, -0.515, -1.13, -1.277, -0.666, -0.808, -0.627, -0.631, -0.766, -0.753, -0.674, -0.573, -0.706, 7
-1.306, -0.503, -0.237, -0.311, -0.264, -0.24, -0.471, -0.271, -0.208, -0.226, -1.306, -0.329, -0.057, -0.623, -0.274, -0.56, -0.388, -0.193, -0.173, 0.015, -1.306, -0.604, -1.147, -0.411, -0.45, -0.169, -0.574, -0.607, -0.453, -1.101, -1.306, -0.603, -0.687, -0.567, -0.522, -0.699, -0.717, -0.576, -0.475, -0.615, 7
-1.179, -0.456, -0.504, -0.307, -0.325, -0.337, -0.441, -0.399, -0.273, -0.486, -1.179, -0.287, -0.153, -0.539, -0.287, -0.622, -0.421, -0.22, -0.185, -0.123, -1.179, -0.503, -1.058, -0.342, -0.399, -0.201, -0.557, -0.579, -0.492, -1.174, -1.179, -0.546, -0.799, -0.579, -0.607, -0.777, -0.76, -0.65, -0.613, -0.784, 7
-1.234, -0.444, -0.173, -0.293, -0.21, -0.195, -0.451, -0.26, -0.201, -0.202, -1.234, -0.302, -0.0040, -0.611, -0.259, -0.509, -0.376, -0.182, -0.162, 0.067, -1.234, -0.599, -1.105, -0.357, -0.432, -0.182, -0.511, -0.586, -0.432, -1.026, -1.234, -0.577, -0.6, -0.536, -0.461, -0.646, -0.682, -0.532, -0.431, -0.557, 7
-1.193, -0.451, -0.371, -0.329, -0.301, -0.343, -0.459, -0.344, -0.294, -0.368, -1.193, -0.34, -0.068, -0.612, -0.257, -0.573, -0.406, -0.191, -0.176, -0.044, -1.193, -0.614, -1.199, -0.343, -0.459, -0.182, -0.481, -0.614, -0.432, -1.061, -1.193, -0.569, -0.751, -0.568, -0.569, -0.748, -0.733, -0.623, -0.573, -0.744, 7
-1.262, -0.525, -0.351, -0.377, -0.3, -0.341, -0.512, -0.331, -0.275, -0.31, -1.262, -0.357, -0.161, -0.579, -0.287, -0.602, -0.419, -0.235, -0.207, -0.098, -1.262, -0.594, -1.191, -0.383, -0.463, -0.194, -0.556, -0.651, -0.506, -1.18, -1.262, -0.616, -0.812, -0.616, -0.63, -0.783, -0.778, -0.674, -0.596, -0.755, 7
-1.172, -0.456, -0.173, -0.332, -0.228, -0.184, -0.49, -0.232, -0.188, -0.177, -1.172, -0.336, -0.016, -0.601, -0.233, -0.513, -0.428, -0.177, -0.163, 0.029, -1.172, -0.548, -1.155, -0.365, -0.433, -0.161, -0.494, -0.57, -0.421, -1.081, -1.172, -0.58, -0.668, -0.547, -0.519, -0.694, -0.691, -0.583, -0.503, -0.65, 7
-1.149, -0.499, -0.376, -0.392, -0.325, -0.366, -0.49, -0.35, -0.325, -0.378, -1.149, -0.333, -0.078, -0.602, -0.276, -0.524, -0.46, -0.242, -0.2, -0.077, -1.149, -0.575, -1.285, -0.403, -0.52, -0.212, -0.491, -0.623, -0.509, -1.167, -1.149, -0.529, -0.738, -0.549, -0.561, -0.699, -0.738, -0.63, -0.533, -0.726, 7
-1.146, -0.489, -0.485, -0.392, -0.325, -0.353, -0.525, -0.386, -0.334, -0.464, -1.146, -0.299, -0.216, -0.531, -0.287, -0.659, -0.475, -0.237, -0.238, -0.158, -1.146, -0.501, -1.002, -0.331, -0.348, -0.189, -0.556, -0.565, -0.517, -1.214, -1.146, -0.592, -0.856, -0.607, -0.649, -0.831, -0.751, -0.687, -0.664, -0.826, 7
-1.259, -0.444, -0.224, -0.335, -0.247, -0.258, -0.435, -0.236, -0.193, -0.225, -1.259, -0.335, -0.02, -0.575, -0.263, -0.534, -0.42, -0.22, -0.16, -0.059, -1.259, -0.659, -1.199, -0.46, -0.512, -0.234, -0.621, -0.634, -0.496, -1.098, -1.259, -0.524, -0.534, -0.573, -0.472, -0.624, -0.752, -0.526, -0.444, -0.573, 7
-1.191, -0.487, -0.353, -0.412, -0.275, -0.285, -0.508, -0.281, -0.271, -0.358, -1.191, -0.359, -0.07, -0.574, -0.277, -0.567, -0.459, -0.235, -0.188, -0.121, -1.191, -0.57, -1.205, -0.363, -0.441, -0.172, -0.516, -0.577, -0.437, -1.091, -1.191, -0.522, -0.678, -0.58, -0.559, -0.726, -0.769, -0.606, -0.558, -0.731, 7
-1.151, -0.558, -0.405, -0.435, -0.357, -0.387, -0.545, -0.373, -0.35, -0.395, -1.151, -0.364, -0.203, -0.565, -0.295, -0.63, -0.465, -0.261, -0.219, -0.165, -1.151, -0.483, -1.182, -0.314, -0.417, -0.133, -0.456, -0.57, -0.453, -1.199, -1.151, -0.572, -0.882, -0.591, -0.658, -0.809, -0.752, -0.692, -0.662, -0.853, 7
-1.123, -0.569, -0.509, -0.478, -0.423, -0.445, -0.583, -0.443, -0.408, -0.484, -1.123, -0.385, -0.126, -0.62, -0.284, -0.555, -0.51, -0.269, -0.225, -0.152, -1.123, -0.533, -1.258, -0.348, -0.481, -0.199, -0.458, -0.607, -0.484, -1.168, -1.123, -0.505, -0.77, -0.549, -0.572, -0.742, -0.739, -0.631, -0.572, -0.773, 7
-0.908, -0.393, -0.42, -0.342, -0.269, -0.277, -0.464, -0.333, -0.315, -0.362, -0.908, -0.23, -0.201, -0.519, -0.277, -0.667, -0.53, -0.223, -0.24, -0.173, -0.908, -0.387, -1.07, -0.328, -0.449, -0.249, -0.555, -0.621, -0.586, -1.358, -0.908, -0.503, -0.828, -0.523, -0.639, -0.849, -0.66, -0.695, -0.674, -0.85, 7
-1.273, -0.37, -0.281, -0.242, -0.229, -0.224, -0.379, -0.269, -0.223, -0.296, -1.273, -0.24, 0.018, -0.588, -0.225, -0.528, -0.293, -0.138, -0.14, 0.094, -1.273, -0.672, -1.105, -0.433, -0.471, -0.257, -0.619, -0.644, -0.513, -1.06, -1.273, -0.627, -0.656, -0.57, -0.507, -0.668, -0.708, -0.57, -0.472, -0.6, 7
-1.222, -0.417, -0.428, -0.313, -0.299, -0.376, -0.415, -0.311, -0.288, -0.42, -1.222, -0.265, -0.137, -0.539, -0.258, -0.635, -0.341, -0.176, -0.169, -0.069, -1.222, -0.552, -1.12, -0.359, -0.401, -0.164, -0.55, -0.599, -0.508, -1.212, -1.222, -0.608, -0.856, -0.622, -0.646, -0.8, -0.762, -0.673, -0.614, -0.768, 7
-1.297, -0.589, -0.357, -0.335, -0.195, -0.114, -0.586, -0.321, -0.188, -0.292, -1.297, -0.549, -0.144, -0.582, -0.288, -0.487, -0.625, -0.276, -0.307, -0.158, -1.297, -0.852, -0.844, -0.62, -0.486, -0.362, -0.803, -0.596, -0.465, -0.763, -1.297, -0.717, -0.334, -0.662, -0.413, -0.462, -0.796, -0.475, -0.407, -0.393, 6
-1.266, -0.486, -0.206, -0.245, -0.047, -0.053, -0.481, -0.153, -0.074, -0.091, -1.266, -0.465, -0.119, -0.534, -0.248, -0.49, -0.527, -0.201, -0.233, -0.072, -1.266, -0.802, -0.831, -0.605, -0.477, -0.361, -0.794, -0.585, -0.484, -0.794, -1.266, -0.637, -0.21, -0.612, -0.311, -0.43, -0.725, -0.35, -0.308, -0.281, 6
-1.232, -0.531, -0.259, -0.328, -0.147, -0.105, -0.561, -0.266, -0.127, -0.111, -1.232, -0.514, -0.237, -0.586, -0.354, -0.576, -0.608, -0.306, -0.319, -0.175, -1.232, -0.77, -0.808, -0.56, -0.466, -0.364, -0.751, -0.589, -0.466, -0.779, -1.232, -0.628, -0.225, -0.643, -0.328, -0.468, -0.711, -0.376, -0.311, -0.265, 6
-1.102, -0.55, -0.201, -0.396, -0.166, -0.077, -0.571, -0.254, -0.149, -0.098, -1.102, -0.519, -0.307, -0.598, -0.37, -0.552, -0.651, -0.357, -0.332, -0.263, -1.102, -0.693, -0.864, -0.476, -0.411, -0.289, -0.608, -0.482, -0.395, -0.771, -1.102, -0.591, -0.192, -0.607, -0.314, -0.435, -0.69, -0.355, -0.302, -0.246, 6
-1.159, -0.71, -0.39, -0.477, -0.315, -0.191, -0.63, -0.421, -0.267, -0.264, -1.159, -0.602, -0.482, -0.64, -0.464, -0.646, -0.673, -0.464, -0.425, -0.399, -1.159, -0.676, -1.003, -0.474, -0.476, -0.301, -0.597, -0.524, -0.425, -0.885, -1.159, -0.639, -0.471, -0.641, -0.444, -0.583, -0.768, -0.514, -0.454, -0.497, 6
-1.179, -0.385, -0.238, -0.202, -0.089, -0.012, -0.433, -0.21, -0.017, -0.172, -1.179, -0.404, -0.122, -0.52, -0.281, -0.515, -0.528, -0.228, -0.22, -0.101, -1.179, -0.723, -0.688, -0.526, -0.376, -0.289, -0.721, -0.486, -0.382, -0.681, -1.179, -0.53, -0.122, -0.563, -0.238, -0.425, -0.62, -0.259, -0.246, -0.135, 6
-1.168, -0.642, -0.34, -0.437, -0.221, -0.121, -0.617, -0.349, -0.198, -0.204, -1.168, -0.521, -0.328, -0.586, -0.393, -0.593, -0.646, -0.37, -0.37, -0.31, -1.168, -0.685, -0.841, -0.479, -0.406, -0.301, -0.656, -0.52, -0.42, -0.807, -1.168, -0.655, -0.286, -0.651, -0.362, -0.471, -0.777, -0.438, -0.375, -0.378, 6
-1.224, -0.589, -0.299, -0.342, -0.224, -0.096, -0.574, -0.317, -0.168, -0.19, -1.224, -0.504, -0.164, -0.569, -0.343, -0.509, -0.602, -0.316, -0.319, -0.153, -1.224, -0.718, -0.822, -0.536, -0.43, -0.295, -0.713, -0.509, -0.416, -0.796, -1.224, -0.63, -0.171, -0.646, -0.316, -0.434, -0.733, -0.36, -0.334, -0.221, 6
-1.286, -0.636, -0.32, -0.415, -0.237, -0.127, -0.649, -0.35, -0.202, -0.228, -1.286, -0.535, -0.228, -0.574, -0.345, -0.511, -0.616, -0.324, -0.311, -0.199, -1.286, -0.721, -0.814, -0.451, -0.373, -0.223, -0.663, -0.507, -0.36, -0.762, -1.286, -0.656, -0.236, -0.641, -0.338, -0.463, -0.72, -0.362, -0.33, -0.241, 6
-1.161, -0.548, -0.241, -0.348, -0.15, -0.124, -0.573, -0.267, -0.147, -0.173, -1.161, -0.495, -0.214, -0.563, -0.323, -0.541, -0.622, -0.316, -0.314, -0.232, -1.161, -0.692, -0.736, -0.51, -0.386, -0.28, -0.681, -0.483, -0.379, -0.71, -1.161, -0.635, -0.208, -0.634, -0.307, -0.431, -0.755, -0.39, -0.333, -0.311, 6
-1.134, -0.607, -0.35, -0.407, -0.221, -0.134, -0.589, -0.334, -0.173, -0.223, -1.134, -0.481, -0.278, -0.572, -0.359, -0.571, -0.64, -0.326, -0.321, -0.281, -1.134, -0.671, -0.787, -0.496, -0.382, -0.314, -0.638, -0.434, -0.369, -0.756, -1.134, -0.599, -0.258, -0.632, -0.326, -0.5, -0.748, -0.389, -0.358, -0.372, 6
-1.209, -0.383, -0.047, -0.231, -0.105, 0.0070, -0.444, -0.138, -0.065, -0.027, -1.209, -0.439, -0.112, -0.534, -0.274, -0.478, -0.543, -0.237, -0.247, -0.073, -1.209, -0.77, -0.833, -0.562, -0.471, -0.312, -0.73, -0.579, -0.445, -0.808, -1.209, -0.604, -0.163, -0.617, -0.317, -0.443, -0.645, -0.33, -0.287, -0.185, 6
-1.094, -0.581, -0.194, -0.464, -0.254, -0.101, -0.601, -0.329, -0.211, -0.091, -1.094, -0.526, -0.349, -0.628, -0.415, -0.591, -0.659, -0.409, -0.382, -0.31, -1.094, -0.66, -0.931, -0.464, -0.443, -0.324, -0.571, -0.492, -0.411, -0.821, -1.094, -0.612, -0.392, -0.657, -0.424, -0.581, -0.726, -0.462, -0.408, -0.403, 6
-1.113, -0.525, -0.298, -0.297, -0.167, -0.114, -0.459, -0.267, -0.135, -0.17, -1.113, -0.461, -0.197, -0.563, -0.341, -0.56, -0.559, -0.302, -0.299, -0.181, -1.113, -0.639, -0.762, -0.449, -0.356, -0.25, -0.606, -0.423, -0.322, -0.657, -1.113, -0.554, -0.192, -0.605, -0.313, -0.472, -0.699, -0.35, -0.32, -0.269, 6
-1.118, -0.471, -0.175, -0.272, -0.095, -0.027, -0.464, -0.204, -0.078, -0.071, -1.118, -0.47, -0.168, -0.54, -0.332, -0.519, -0.564, -0.293, -0.297, -0.15, -1.118, -0.671, -0.717, -0.49, -0.385, -0.309, -0.682, -0.488, -0.396, -0.724, -1.118, -0.557, -0.108, -0.598, -0.266, -0.385, -0.677, -0.33, -0.257, -0.17, 6
-1.159, -0.468, -0.21, -0.241, -0.103, -0.034, -0.489, -0.229, -0.079, -0.125, -1.159, -0.442, -0.209, -0.501, -0.312, -0.56, -0.539, -0.277, -0.285, -0.202, -1.159, -0.716, -0.803, -0.54, -0.434, -0.31, -0.728, -0.538, -0.436, -0.812, -1.159, -0.591, -0.175, -0.606, -0.31, -0.409, -0.71, -0.366, -0.323, -0.248, 6
-1.269, -0.619, -0.436, -0.34, -0.208, -0.047, -0.61, -0.366, -0.142, -0.348, -1.269, -0.527, -0.255, -0.562, -0.356, -0.52, -0.613, -0.333, -0.318, -0.22, -1.269, -0.722, -0.716, -0.531, -0.39, -0.265, -0.753, -0.508, -0.39, -0.753, -1.269, -0.661, -0.264, -0.633, -0.317, -0.444, -0.776, -0.398, -0.366, -0.347, 6
-1.208, -0.7, -0.376, -0.49, -0.255, -0.153, -0.682, -0.416, -0.243, -0.294, -1.208, -0.561, -0.283, -0.582, -0.34, -0.523, -0.666, -0.355, -0.342, -0.281, -1.208, -0.689, -0.748, -0.487, -0.331, -0.26, -0.657, -0.46, -0.415, -0.756, -1.208, -0.671, -0.27, -0.659, -0.322, -0.451, -0.796, -0.406, -0.371, -0.388, 6
-1.175, -0.303, 0.011, -0.179, -0.0070, 0.016, -0.32, -0.116, -0.029, 0.046, -1.175, -0.39, -0.057, -0.523, -0.251, -0.485, -0.491, -0.212, -0.248, -0.05, -1.175, -0.786, -0.844, -0.625, -0.545, -0.442, -0.788, -0.632, -0.544, -0.839, -1.175, -0.521, -0.103, -0.598, -0.267, -0.428, -0.63, -0.282, -0.242, -0.114, 6
